# Constructed from biom file
#OTU ID	DS-RE-1	DS-RE-2	DS-RE-3	DS-RE-4	DS-RE-5	DS-RE-6	DS-RL-1	DS-RL-2	DS-RL-3	DS-RL-4	DS-RL-5	DS-RL-6	DS-RS-1	DS-RS-2	DS-RS-3	DS-RS-4	DS-RS-5	DS-RS-6	SB-RE-1	SB-RE-2	SB-RE-3	SB-RE-4	SB-RE-5	SB-RE-6	SB-RL-1	SB-RL-2	SB-RL-3	SB-RL-4	SB-RL-5	SB-RL-6	SB-RS-1	SB-RS-2	SB-RS-3	SB-RS-4	SB-RS-5	SB-RS-6	taxonomy
OTU236	1.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	2.0	4.0	6.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	7.0	3.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Ruminococcaceae UCG-013
OTU237	1.0	0.0	0.0	0.0	0.0	0.0	16.0	3.0	5.0	3.0	2.0	0.0	39.0	3.0	7.0	6.0	9.0	5.0	19.0	0.0	0.0	1.0	0.0	0.0	9.0	1.0	6.0	10.0	5.0	2.0	8.0	3.0	6.0	5.0	8.0	3.0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Defluviitaleaceae; g__Defluviitaleaceae UCG-011; s__uncultured bacterium
OTU238	4.0	3.0	1.0	1.0	3.0	1.0	0.0	0.0	0.0	0.0	0.0	2.0	1.0	1.0	4.0	0.0	0.0	4.0	1.0	0.0	4.0	22.0	2.0	41.0	0.0	0.0	2.0	1.0	0.0	0.0	2.0	0.0	6.0	0.0	0.0	0.0	d__Bacteria; p__Tenericutes; c__Mollicutes; o__Mollicutes RF9; f__norank; g__norank; s__unidentified rumen bacterium RF9
OTU239	0.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Lentisphaerae; c__Lentisphaerae RFP12 gut group; o__norank; f__norank; g__norank; s__uncultured rumen bacterium
OTU240	7.0	10.0	2.0	1.0	0.0	6.0	170.0	53.0	39.0	61.0	23.0	24.0	45.0	65.0	3.0	16.0	8.0	75.0	1.0	0.0	9.0	0.0	1.0	0.0	0.0	5.0	214.0	41.0	0.0	24.0	0.0	3.0	63.0	8.0	2.0	28.0	d__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotellaceae UCG-003; s__uncultured rumen bacterium
OTU241	140.0	87.0	178.0	115.0	38.0	81.0	14.0	23.0	30.0	9.0	11.0	11.0	8.0	0.0	6.0	1.0	16.0	5.0	79.0	112.0	73.0	102.0	45.0	253.0	8.0	12.0	6.0	4.0	19.0	14.0	5.0	11.0	2.0	2.0	6.0	12.0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Family XIII; g__Family XIII AD3011 group
OTU242	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	11.0	41.0	16.0	42.0	1.0	0.0	15.0	76.0	32.0	19.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	30.0	0.0	0.0	7.0	0.0	0.0	113.0	0.0	0.0	12.0	0.0	d__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidales BS11 gut group; g__norank; s__uncultured rumen bacterium
OTU243	0.0	7.0	0.0	3.0	1.0	0.0	1.0	12.0	0.0	13.0	10.0	1.0	4.0	8.0	1.0	25.0	24.0	1.0	4.0	8.0	50.0	5.0	3.0	0.0	7.0	6.0	47.0	24.0	7.0	0.0	15.0	18.0	128.0	26.0	18.0	0.0	d__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae; g__Rikenellaceae RC9 gut group; s__unidentified rumen bacterium RF36
OTU244	0.0	1.0	0.0	2.0	2.0	1.0	2.0	1.0	1.0	11.0	7.0	3.0	0.0	13.0	0.0	8.0	9.0	14.0	0.0	5.0	0.0	0.0	5.0	1.0	0.0	13.0	0.0	0.0	6.0	9.0	0.0	7.0	0.0	0.0	21.0	10.0	d__Bacteria; p__Spirochaetae; c__Spirochaetes; o__Spirochaetales; f__Spirochaetaceae; g__Treponema 2; s__uncultured rumen bacterium
OTU245	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	9.0	1.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiales vadinBB60 group; g__norank; s__uncultured rumen bacterium
OTU246	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae
OTU247	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	6.0	0.0	0.0	0.0	18.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella 1
OTU248	25.0	67.0	0.0	22.0	44.0	5.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	18.0	6.0	3.0	36.0	69.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Firmicutes; c__Erysipelotrichia; o__Erysipelotrichales; f__Erysipelotrichaceae; g__uncultured; s__uncultured rumen bacterium
OTU249	13.0	35.0	2.0	9.0	11.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	3.0	0.0	5.0	0.0	5.0	0.0	13.0	67.0	8.0	8.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Family XIII; g__Anaerovorax; s__uncultured rumen bacterium
OTU250	2.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	5.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	6.0	2.0	0.0	0.0	1.0	1.0	4.0	1.0	0.0	1.0	0.0	0.0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Ruminococcaceae UCG-010; s__bacterium enrichment culture clone BBMC-9
OTU251	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	2.0	0.0	0.0	1.0	1.0	0.0	3.0	d__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae; g__Rikenellaceae RC9 gut group; s__uncultured rumen bacterium
OTU252	2.0	1.0	0.0	0.0	0.0	0.0	3.0	20.0	6.0	11.0	11.0	12.0	5.0	6.0	11.0	9.0	7.0	8.0	0.0	2.0	0.0	1.0	1.0	0.0	10.0	2.0	8.0	5.0	5.0	7.0	7.0	9.0	6.0	7.0	5.0	6.0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Lachnospiraceae UCG-002; s__uncultured bacterium
OTU253	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	23.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	d__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidales BS11 gut group; g__norank; s__uncultured bacterium
OTU254	0.0	0.0	3.0	1.0	1.0	0.0	15.0	2.0	76.0	34.0	24.0	2.0	1.0	3.0	9.0	22.0	2.0	0.0	3.0	0.0	0.0	0.0	4.0	0.0	10.0	2.0	0.0	0.0	55.0	0.0	1.0	1.0	0.0	0.0	12.0	0.0	d__Bacteria; p__Spirochaetae; c__Spirochaetes; o__Spirochaetales; f__Spirochaetaceae; g__Treponema 2
OTU255	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	2.0	4.0	0.0	19.0	0.0	15.0	0.0	4.0	0.0	6.0	0.0	0.0	0.0	1.0	0.0	4.0	0.0	8.0	1.0	17.0	0.0	91.0	1.0	29.0	d__Bacteria; p__Spirochaetae; c__Spirochaetes; o__Spirochaetales; f__Spirochaetaceae; g__Treponema 2
OTU256	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	2.0	0.0	1.0	2.0	0.0	0.0	2.0	0.0	0.0	d__Bacteria; p__Firmicutes; c__Erysipelotrichia; o__Erysipelotrichales; f__Erysipelotrichaceae; g__Erysipelotrichaceae UCG-004; s__uncultured rumen bacterium
OTU257	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Firmicutes; c__Negativicutes; o__Selenomonadales; f__Veillonellaceae; g__uncultured
OTU258	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	32.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidales BS11 gut group; g__norank; s__uncultured bacterium
OTU259	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	13.0	3.0	0.0	0.0	0.0	0.0	56.0	5.0	0.0	0.0	6.0	0.0	0.0	0.0	2.0	0.0	13.0	2.0	0.0	0.0	18.0	0.0	49.0	3.0	0.0	0.0	38.0	d__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae; g__Rikenellaceae RC9 gut group; s__uncultured bacterium
OTU260	1.0	3.0	0.0	1.0	0.0	0.0	0.0	1.0	10.0	1.0	4.0	31.0	1.0	2.0	38.0	14.0	6.0	16.0	0.0	0.0	0.0	0.0	1.0	1.0	2.0	1.0	0.0	1.0	1.0	58.0	24.0	3.0	4.0	2.0	14.0	17.0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Lachnospiraceae NK3A20 group; s__uncultured Clostridium sp.
OTU261	0.0	19.0	0.0	0.0	0.0	21.0	1.0	12.0	28.0	5.0	0.0	140.0	0.0	71.0	6.0	3.0	0.0	364.0	0.0	0.0	1.0	2.0	1.0	16.0	1.0	2.0	0.0	28.0	0.0	411.0	0.0	1.0	0.0	32.0	1.0	519.0	d__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidales UCG-001; g__norank; s__uncultured rumen bacterium
OTU262	229.0	34.0	4.0	13.0	67.0	55.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	19.0	195.0	19.0	41.0	17.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Christensenellaceae
OTU263	1.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	4.0	1.0	6.0	1.0	3.0	0.0	4.0	1.0	16.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	2.0	0.0	0.0	1.0	4.0	0.0	7.0	7.0	7.0	3.0	11.0	3.0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae
OTU264	2.0	2.0	10.0	0.0	6.0	0.0	1.0	12.0	12.0	3.0	23.0	0.0	4.0	11.0	0.0	0.0	2.0	0.0	6.0	22.0	0.0	2.0	3.0	0.0	2.0	5.0	3.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Anaerolineales; f__Anaerolineaceae; g__uncultured; s__uncultured rumen bacterium
OTU265	8.0	0.0	0.0	0.0	0.0	0.0	24.0	1.0	1.0	0.0	2.0	0.0	11.0	0.0	0.0	1.0	1.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	3.0	1.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Coriobacteriales; f__Coriobacteriaceae; g__Atopobium; s__uncultured rumen bacterium
OTU266	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	2.0	0.0	2.0	0.0	0.0	0.0	1.0	0.0	0.0	d__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__p-2534-18B5 gut group; g__norank; s__uncultured rumen bacterium
OTU267	0.0	0.0	0.0	0.0	4.0	0.0	1.0	0.0	0.0	0.0	533.0	0.0	2.0	2.0	0.0	0.0	89.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0	0.0	0.0	73.0	0.0	0.0	1.0	0.0	0.0	33.0	0.0	0.0	d__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella 1; s__uncultured rumen bacterium
OTU268	3.0	4.0	0.0	0.0	0.0	0.0	0.0	10.0	1.0	0.0	0.0	0.0	0.0	2.0	0.0	1.0	0.0	0.0	4.0	2.0	2.0	1.0	0.0	0.0	3.0	0.0	2.0	1.0	1.0	0.0	1.0	1.0	3.0	17.0	1.0	0.0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Ruminococcus 1
OTU269	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	44.0	0.0	0.0	0.0	0.0	0.0	104.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Christensenellaceae; g__Christensenellaceae R-7 group
OTU270	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Tenericutes; c__Mollicutes; o__Anaeroplasmatales; f__Anaeroplasmataceae; g__Anaeroplasma; s__uncultured rumen bacterium
OTU271	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae
OTU272	0.0	0.0	0.0	4.0	2.0	0.0	1.0	0.0	1.0	2.0	0.0	3.0	0.0	0.0	0.0	0.0	3.0	1.0	1.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Shuttleworthia; s__uncultured rumen bacterium
OTU273	1.0	18.0	0.0	0.0	0.0	0.0	2.0	4.0	0.0	0.0	0.0	2.0	0.0	12.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Porphyromonadaceae; g__uncultured; s__uncultured rumen bacterium
OTU274	0.0	1.0	0.0	1.0	0.0	0.0	26.0	0.0	15.0	6.0	22.0	7.0	12.0	4.0	1.0	2.0	9.0	37.0	13.0	10.0	1.0	0.0	0.0	0.0	8.0	72.0	5.0	86.0	2.0	11.0	10.0	34.0	8.0	48.0	0.0	16.0	d__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella 1; s__Prevotella sp. BP1-145
OTU276	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	3.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Ruminococcaceae UCG-013; s__uncultured rumen bacterium
OTU277	3.0	0.0	2.0	0.0	0.0	10.0	6.0	0.0	43.0	47.0	7.0	327.0	9.0	0.0	74.0	231.0	33.0	278.0	27.0	0.0	9.0	1.0	1.0	0.0	66.0	2.0	58.0	1.0	19.0	1.0	304.0	28.0	122.0	2.0	28.0	3.0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Ruminococcus 1
OTU278	132.0	178.0	44.0	107.0	127.0	229.0	20.0	30.0	8.0	12.0	9.0	32.0	52.0	30.0	47.0	27.0	40.0	28.0	47.0	161.0	94.0	153.0	78.0	185.0	3.0	12.0	17.0	5.0	11.0	18.0	16.0	54.0	13.0	9.0	12.0	14.0	d__Bacteria; p__Firmicutes; c__Erysipelotrichia; o__Erysipelotrichales; f__Erysipelotrichaceae; g__uncultured; s__uncultured rumen bacterium
OTU279	5.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Phyllobacteriaceae; g__Aliihoeflea
OTU280	0.0	3.0	7.0	8.0	3.0	14.0	16.0	1.0	148.0	171.0	58.0	494.0	0.0	0.0	24.0	39.0	3.0	32.0	15.0	21.0	0.0	0.0	2.0	0.0	22.0	209.0	0.0	3.0	6.0	0.0	11.0	49.0	0.0	0.0	3.0	0.0	d__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidales S24-7 group; g__norank; s__uncultured rumen bacterium
OTU281	1.0	0.0	1.0	0.0	1.0	0.0	2.0	0.0	1.0	0.0	30.0	13.0	27.0	0.0	6.0	0.0	279.0	40.0	15.0	2.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	5.0	117.0	6.0	4.0	2.0	7.0	14.0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Ruminococcus 1
OTU282	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	2.0	0.0	0.0	1.0	3.0	0.0	5.0	d__Bacteria; p__Spirochaetae; c__Spirochaetes; o__Spirochaetales; f__Spirochaetaceae; g__Treponema 2
OTU283	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	2.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae
OTU284	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Cyanobacteria; c__Cyanobacteria; o__Gastranaerophilales; f__norank; g__norank; s__uncultured rumen bacterium 4C0d-2
OTU285	4.0	23.0	1.0	1.0	30.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	1.0	13.0	35.0	24.0	43.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Coprococcus 1
OTU286	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	5.0	0.0	0.0	2.0	0.0	0.0	547.0	0.0	0.0	0.0	0.0	0.0	101.0	0.0	0.0	d__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotellaceae UCG-003; s__uncultured rumen bacterium
OTU287	0.0	1.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	2.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	8.0	4.0	0.0	0.0	1.0	0.0	38.0	17.0	4.0	0.0	1.0	0.0	7.0	15.0	1.0	0.0	3.0	0.0	d__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidales UCG-001; g__norank; s__uncultured rumen bacterium
OTU288	0.0	3.0	0.0	0.0	0.0	0.0	1.0	20.0	8.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Cyanobacteria; c__Cyanobacteria; o__Gastranaerophilales; f__norank; g__norank; s__uncultured rumen bacterium
OTU289	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	5.0	1.0	2.0	2.0	0.0	13.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	4.0	0.0	1.0	5.0	1.0	3.0	5.0	0.0	d__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Coriobacteriales; f__Coriobacteriaceae; g__uncultured; s__uncultured bacterium
OTU290	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidales S24-7 group; g__norank; s__uncultured bacterium
OTU291	0.0	1.0	0.0	0.0	3.0	0.0	0.0	0.0	3.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	1.0	2.0	308.0	4.0	0.0	0.0	14.0	0.0	1470.0	78.0	0.0	0.0	328.0	0.0	543.0	90.0	0.0	0.0	387.0	1.0	d__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella 1
OTU292	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	3.0	0.0	3.0	1.0	0.0	0.0	7.0	0.0	0.0	1.0	0.0	0.0	3.0	1.0	1.0	2.0	0.0	0.0	1.0	2.0	3.0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Ruminococcaceae UCG-010
OTU293	8.0	6.0	0.0	0.0	0.0	1.0	53.0	476.0	48.0	17.0	10.0	23.0	55.0	83.0	26.0	47.0	33.0	32.0	7.0	4.0	3.0	0.0	0.0	1.0	25.0	40.0	35.0	3.0	16.0	48.0	22.0	114.0	46.0	6.0	13.0	79.0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Christensenellaceae; g__Christensenellaceae R-7 group; s__uncultured rumen bacterium
OTU294	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	2.0	0.0	5.0	2.0	4.0	7.0	2.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	2.0	2.0	2.0	1.0	0.0	3.0	7.0	11.0	6.0	2.0	1.0	2.0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Acetitomaculum; s__uncultured bacterium
OTU295	1.0	0.0	0.0	0.0	1.0	0.0	6.0	1.0	0.0	0.0	3.0	0.0	4.0	15.0	0.0	3.0	4.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.0	0.0	0.0	3.0	0.0	0.0	13.0	0.0	5.0	d__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Alloprevotella; s__uncultured rumen bacterium
OTU296	1.0	0.0	0.0	0.0	0.0	0.0	1.0	2.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae; g__Rikenellaceae RC9 gut group; s__uncultured bacterium
OTU297	1.0	32.0	0.0	2.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	10.0	49.0	0.0	0.0	0.0	4.0	0.0	12.0	8.0	7.0	0.0	0.0	0.0	1.0	0.0	7.0	0.0	7.0	1.0	14.0	2.0	53.0	0.0	22.0	d__Bacteria; p__Fibrobacteres; c__Fibrobacteria; o__Fibrobacterales; f__Fibrobacteraceae; g__Fibrobacter; s__uncultured rumen bacterium
OTU298	20.0	5.0	10.0	45.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	2.0	14.0	47.0	3.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Firmicutes; c__Erysipelotrichia; o__Erysipelotrichales; f__Erysipelotrichaceae; g__uncultured; s__uncultured rumen bacterium
